customer_tweet_id,customer_text,customer_text_clean,candidate_intent,similarity,human_intent,difficulty,notes
1458010,"@AmazonHelp my package went from 2 day delivery to 6 day cus of a ""delay."" Twice Ive used prime shipping and haven't gotten things on time 😒","my package went from 2 day delivery to 6 day cus of a ""delay."" Twice Ive used prime shipping and haven't gotten things on time 😒",DELIVERY_DELAY,0.719322144985199,,,
352096,@115821 trackid 183164116364. says dlvrd but did not. rcv package,trackid 183164116364. says dlvrd but did not. rcv package,DELIVERY_TRACKING,0.5182241797447205,,,
2644123,Dear @115850 I already had a prime membership when I bought the echo dot. So do I get a year's extension?,Dear I already had a prime membership when I bought the echo dot. So do I get a year's extension?,RANDOM,,,,
2499097,@AmazonHelp le lien donne sur un login sauf que mon compte est bloquer donc je ne peux pas me connecter. aucune n'autre connection ?,le lien donne sur un login sauf que mon compte est bloquer donc je ne peux pas me connecter. aucune n'autre connection ?,ACCOUNT_ACCESS,0.7124779224395752,,,
503476,Two delayed packages from @115821 this week and their customer support is a joke. One of the packages is needed to be delivered today for an early Christmas gift for this Sunday.,Two delayed packages from this week and their customer support is a joke. One of the packages is needed to be delivered today for an early Christmas gift for this Sunday.,DELIVERY_DELAY,0.714713454246521,,,
31384,@115830 I've received a message on one of my orders that says my item could not be delivered requires action and to contact you any ideas?,I've received a message on one of my orders that says my item could not be delivered requires action and to contact you any ideas?,MISSING_ITEM,0.7012248635292053,,,
348959,@AmazonHelp @115850 15% Cashback not received on Order No.406-5005773-5795543. Instead got less refund on return of this order. https://t.co/fufYpjIO49,15% Cashback not received on Order No.406-5005773-5795543. Instead got less refund on return of this order.,CASHBACK,0.6633493900299072,,,
2823950,Oye @116875 ( o @122342 ) me están haciendo dobles cargos en la tarjeta después de 12hrs de la compra. Me pasó esta semana con 3 pedidos y ahorita ya es la 4ta vez.,Oye ( o ) me están haciendo dobles cargos en la tarjeta después de 12hrs de la compra. Me pasó esta semana con 3 pedidos y ahorita ya es la 4ta vez.,UNEXPECTED_CHARGE,0.5071385502815247,,,
481690,@AmazonHelp Me comenta el banco que ellos no realizan cargos dobles y cheque mi saldo y efectivamente se realizó un doble cobro unos el 30 a las 5:50 pm y otro hoy a las 2:50 am me podrían dar una solución de favor,Me comenta el banco que ellos no realizan cargos dobles y cheque mi saldo y efectivamente se realizó un doble cobro unos el 30 a las 5:50 pm y otro hoy a las 2:50 am me podrían dar una solución de favor,UNEXPECTED_CHARGE,0.48406779766082764,,,
1232852,@115850 wanted to return a wrongly delivered item &amp; get it replaced. Ticket raised; pick up cancelled w/o reason; reported it. No action😞,wanted to return a wrongly delivered item and get it replaced. Ticket raised; pick up cancelled w/o reason; reported it. No action😞,WRONG_ITEM_RECEIVED,0.672014594078064,,,
2688064,@AmazonHelp There’s no card thingy so don’t know who the carrier is... it’s not with a neighbour and not in my ‘safe place’... there wasn’t even a knock on the door to attempt to deliver it!,There’s no card thingy so don’t know who the carrier is... it’s not with a neighbour and not in my ‘safe place’... there wasn’t even a knock on the door to attempt to deliver it!,RANDOM,,,,
454552,@AmazonHelp No I took them out the box feeling confident they would be fine as they had been delivered with such care &amp; wouldn’t need inspecting. Amazon Customer service in Manila couldn’t give 2 shits about the problem because 4 days later still waiting for a manager to call me back,No I took them out the box feeling confident they would be fine as they had been delivered with such care and wouldn’t need inspecting. Amazon Customer service in Manila couldn’t give 2 shits about the problem because 4 days later still waiting for a manager to call me back,RANDOM,,,,
1086042,"🤔 @115821 why do I need to ship this back if it’s broken? It seems like a waste of packaging, can you just send me a replacement? https://t.co/BOS3VEJnYg","🤔 why do I need to ship this back if it’s broken? It seems like a waste of packaging, can you just send me a replacement?",PRODUCT_ISSUE,0.515591025352478,,,
2921382,"@AmazonHelp AMZL US

Thats what it says is the shipper. Shouldn't you know who the shipper is? Why should I have to do your job?",AMZL US Thats what it says is the shipper. Shouldn't you know who the shipper is? Why should I have to do your job?,RANDOM,,,,
2962740,"@AmazonHelp sorry let me say that again in english, I cannot log in into my account even after reseting the password multiple times (i even got the captcha), please help I wanted to buy something to get the 1st","sorry let me say that again in english, I cannot log in into my account even after reseting the password multiple times (i even got the captcha), please help I wanted to buy something to get the 1st",ACCOUNT_ACCESS,0.6839590072631836,,,
542118,"@AmazonHelp Yeah, but I cannot get a refund now so it does me no good.","Yeah, but I cannot get a refund now so it does me no good.",CASHBACK,0.6717275381088257,,,
1731611,@115830 @AmazonHelp Can't get into my account. Password reset email code not being received inbox or spam. Help please.,Can't get into my account. Password reset email code not being received inbox or spam. Help please.,ACCOUNT_ACCESS,0.7193155288696289,,,
1215784,@115850 very very poor service. My product has not been delivered and status is showing delivered. Sahi time pe dhokha diya hai amazon ne,very very poor service. My product has not been delivered and status is showing delivered. Sahi time pe dhokha diya hai amazon ne,RANDOM,,,,
1199049,"@115850 @AmazonHelp OrderNo 171-4833625-7391554 isn't delivered it's returning back to seller,Without any contact returning back.plz help","OrderNo 171-4833625-7391554 isn't delivered it's returning back to seller,Without any contact returning back.plz help",MISSING_ITEM,0.6998574733734131,,,
757702,@AmazonHelp Okay! I will deactivate my account and make sure many other people do the same. YOU GUYS ARE CHEATING CONSUMERS @115851 @12934,Okay! I will deactivate my account and make sure many other people do the same. YOU GUYS ARE CHEATING CONSUMERS,ACCOUNT_SECURITY,0.633628249168396,,,
2390489,"@AmazonHelp As a prime customer who spends a lot of money with you,I am disgusted at the level of customer service that I receive whenever I call you with a problem.I have complained about Amazon logistics over and over again but nothing changes.#badcustomerservice","As a prime customer who spends a lot of money with you,I am disgusted at the level of customer service that I receive whenever I call you with a problem.I have complained about Amazon logistics over and over again but nothing changes.#badcustomerservice",RANDOM,,,,
2662261,@AmazonHelp I was Queen of Hearts for the weekend. And I'll be a mermaid for Halloween night 😉,I was Queen of Hearts for the weekend. And I'll be a mermaid for Halloween night 😉,RANDOM,,,,
995398,"@115850 why your app is not allowing me to cancel order Order #

403-1592442-8096334",why your app is not allowing me to cancel order Order # 403-1592442-8096334,ORDER_CANCELLATION,0.7353295087814331,,,
35905,@AmazonHelp How short is your shortly? A response with an ETA would have been professional,How short is your shortly? A response with an ETA would have been professional,RANDOM,,,,
577725,"@AmazonHelp @115850 I haven't received my Cashback as promised by your team during the great Indian Diwali sale in October. I had bought a Redmi 4 phone worth 8499 and as per the terms and conditions, I was eligible for a 10% Cashback.  Could you please reimburse the money?","I haven't received my Cashback as promised by your team during the great Indian Diwali sale in October. I had bought a Redmi 4 phone worth 8499 and as per the terms and conditions, I was eligible for a 10% Cashback. Could you please reimburse the money?",CASHBACK,0.6890782117843628,,,
429524,@AmazonHelp I am not able to return my Order. Even though it was ordered with returned policy. Please help.,I am not able to return my Order. Even though it was ordered with returned policy. Please help.,MISSING_ITEM,0.7405359148979187,,,
744150,@AmazonHelp Ça devient un peu de l’abus..? J’ai besoin de mon colis demain matin et je me retrouve coincée. Que pouvez vous faire ..?,Ça devient un peu de l’abus..? J’ai besoin de mon colis demain matin et je me retrouve coincée. Que pouvez vous faire ..?,RANDOM,,,,
2961777,There is dirt in the jar. Looks like my package was launched directly into my yard. This is no way any package should be handled and it makes me annoyed that anyone would have so little respect for others/their JOB. @115821 https://t.co/r0yXZwyfUp,There is dirt in the jar. Looks like my package was launched directly into my yard. This is no way any package should be handled and it makes me annoyed that anyone would have so little respect for others/their JOB.,RANDOM,,,,
74684,@AmazonHelp The item is being returned undelivered by the courier,The item is being returned undelivered by the courier,MISSING_ITEM,0.7121122479438782,,,
290429,"@115821 is awesome. They made sure I got my order on time, despite saying it would be delayed. Maybe awesome customer service is the real reason they are killing retail.","is awesome. They made sure I got my order on time, despite saying it would be delayed. Maybe awesome customer service is the real reason they are killing retail.",RANDOM,,,,
2549844,"@AmazonHelp I'm using an iPhone 6. It doesn't really say anything, I just can't find the photos in the gallery after I upload","I'm using an iPhone 6. It doesn't really say anything, I just can't find the photos in the gallery after I upload",RANDOM,,,,
627339,@115851 Everytime there is issue with @115850 delivery. again delivery agent haven't called me and taken my item. Pathetic service,Everytime there is issue with delivery. again delivery agent haven't called me and taken my item. Pathetic service,DELIVERY_DRIVER_ISSUE,0.6746234893798828,,,
1041657,@115821 why does it say delivery attempted not successfull.  This is t true there is a receptionist there at all times. They didn’t even try to deliver my package.,why does it say delivery attempted not successfull. This is t true there is a receptionist there at all times. They didn’t even try to deliver my package.,DELIVERY_DRIVER_ISSUE,0.6158983707427979,,,
573996,"@AmazonHelp I order a product , try cancelling it.. doesn't get cancelled..get the attached email..tried returning says only replacement..called ur customer service..they say return it on ur own. https://t.co/bg6DXiYoEi","I order a product , try cancelling it.. doesn't get cancelled..get the attached email..tried returning says only replacement..called ur customer service..they say return it on ur own.",RETURN_REPLACEMENT,0.5735170841217041,,,
1127124,@AmazonHelp There is no point since no update is given to me regarding product. If it's damaged please let me know. I'm already emailing since few days https://t.co/fweFvcuUFX,There is no point since no update is given to me regarding product. If it's damaged please let me know. I'm already emailing since few days,PRODUCT_ISSUE,0.6737338900566101,,,
737987,"@AmazonHelp Pickup of the product is planned after several failed attempt and on 8th Oct it was done, instead of refund now again same product is resent","Pickup of the product is planned after several failed attempt and on 8th Oct it was done, instead of refund now again same product is resent",RETURN_REPLACEMENT,0.5388196706771851,,,
1311842,@AmazonHelp Last week you double charged me for prime.  Got that fixed.  Now you double chrgd kindle unlimited.,Last week you double charged me for prime. Got that fixed. Now you double chrgd kindle unlimited.,UNEXPECTED_CHARGE,0.4746779501438141,,,
561634,Dear @115821 I've been waiting 6 days for my prime order. Please take care of this. #totalGarrettmove,Dear I've been waiting 6 days for my prime order. Please take care of this. #totalGarrettmove,ORDER_STATUS,0.6533394455909729,,,
56859,.@115821 why is my account being hacked like every week now...! https://t.co/zToW3sG9CC,. why is my account being hacked like every week now...!,ACCOUNT_SECURITY,0.783339262008667,,,
2306089,@AmazonHelp Account troubles please DM me!,Account troubles please DM me!,ACCOUNT_ACCESS,0.7024458050727844,,,
1300450,@AmazonHelp Last tracking details showing 11 October.. what a service. O already call CC but not get satisfactory answer,Last tracking details showing 11 October.. what a service. O already call CC but not get satisfactory answer,DELIVERY_TRACKING,0.5166103839874268,,,
2926413,.@115821 @AmazonHelp should I expect receiving my order in this lifetime? https://t.co/kIHstcl8GU,. should I expect receiving my order in this lifetime?,ORDER_STATUS,0.6796101331710815,,,
740386,"@AmazonHelp Oui mais pour ça je dois me connecter or vous avez supprimé mon mot de passe car quelqu'un a essayé de se connecter sur mon compte, merci","Oui mais pour ça je dois me connecter or vous avez supprimé mon mot de passe car quelqu'un a essayé de se connecter sur mon compte, merci",ACCOUNT_SECURITY,0.6305754780769348,,,
1401461,@115821 so a package was supposed to be delivered today. Tracking last shows it left on Thursday but nothing since and package not at home any ideas?,so a package was supposed to be delivered today. Tracking last shows it left on Thursday but nothing since and package not at home any ideas?,DELIVERY_TRACKING,0.6102372407913208,,,
249117,"Hey @115821, I'm waiting on that refund... thanks 😇","Hey , I'm waiting on that refund... thanks 😇",REFUND_STATUS,0.7506492733955383,,,
1816315,@AmazonHelp another one of our packages is late. This time by 4 days &amp; it was a 2 day shipping order.,another one of our packages is late. This time by 4 days and it was a 2 day shipping order.,DELIVERY_DELAY,0.7181411981582642,,,
1258634,@AmazonHelp Are you really asking if I checked the tracking information?? 😂 yes the tracking info says that my package is delivered and ready for pickup,Are you really asking if I checked the tracking information?? 😂 yes the tracking info says that my package is delivered and ready for pickup,DELIVERY_TRACKING,0.6733365654945374,,,
327589,@AmazonHelp how do I get a product that arrived defective to be exchanged for one that works?,how do I get a product that arrived defective to be exchanged for one that works?,PRODUCT_ISSUE,0.6642696261405945,,,
985034,@AmazonHelp My refund is still not done,My refund is still not done,REFUND_STATUS,0.8565865755081177,,,
13189,"Hi @AmazonHelp, I’ve purchased something via your app and it’s broken! How can I get it replaced?","Hi , I’ve purchased something via your app and it’s broken! How can I get it replaced?",PRODUCT_ISSUE,0.5201321840286255,,,
347171,"Same product, different @115821 packaging method. #fail https://t.co/nk3nqSkj12","Same product, different packaging method. #fail",PRODUCT_ISSUE,0.5380042791366577,,,
1478885,"@116928 El problema llega cuando me dice que tengo que devolver el producto, como devuelvo algo que no me ha llegado?","El problema llega cuando me dice que tengo que devolver el producto, como devuelvo algo que no me ha llegado?",WRONG_ITEM_RECEIVED,0.6945801973342896,,,
1808828,@115830 I have not been given any new information on when my packages will arrive and they were due 3 days ago. Please help me,I have not been given any new information on when my packages will arrive and they were due 3 days ago. Please help me,DELIVERY_DELAY,0.6976711750030518,,,
1553833,"@115850 @118702 I've already contacted them, but it resulted with no solution for this as i can't transfer my money to bank","I've already contacted them, but it resulted with no solution for this as i can't transfer my money to bank",CASHBACK,0.6853241920471191,,,
2135663,@AmazonHelp Didn't received my package today,Didn't received my package today,DELIVERY_NOT_RECEIVED,0.8344742655754089,,,
385364,@AmazonHelp what is the point in having delivery instructions if your drivers ignores them?,what is the point in having delivery instructions if your drivers ignores them?,DELIVERY_DRIVER_ISSUE,0.6455733776092529,,,
295322,@115830 I wish to complain about the late delivery of my package.  Why is there not an email on your website to contact you about this?,I wish to complain about the late delivery of my package. Why is there not an email on your website to contact you about this?,DELIVERY_DELAY,0.7212988138198853,,,
233552,"@115850 
I can't return a product as there is no such option, there's option for replacement only. But I am not satisfied with the product","I can't return a product as there is no such option, there's option for replacement only. But I am not satisfied with the product",RETURN_REPLACEMENT,0.7375032901763916,,,
293389,@AmazonHelp My issue wasn’t resolved...the seller want me to buy a label for $26 to return the item. 🙄😠,My issue wasn’t resolved...the seller want me to buy a label for $26 to return the item. 🙄😠,WRONG_ITEM_RECEIVED,0.6133345365524292,,,
306585,@AmazonHelp I have received all 4 items and will be returning the one extra item received. Account still shows I have to return two more items.,I have received all 4 items and will be returning the one extra item received. Account still shows I have to return two more items.,WRONG_ITEM_RECEIVED,0.5794807076454163,,,
2061337,"I was supposed to receive my package by 8:00 pm today. It was last seen in Maryland this morning, after that there is no news about my package. WTF is going on? This is really very frustrating @AmazonHelp","I was supposed to receive my package by 8:00 pm today. It was last seen in Maryland this morning, after that there is no news about my package. WTF is going on? This is really very frustrating",DELIVERY_NOT_RECEIVED,0.6898912787437439,,,
2424652,Recevoir sa commande Amazon être contente ouvrir la boîte du jeu voir que la boite est vide être dégoutée 👍 merci @115821,Recevoir sa commande Amazon être contente ouvrir la boîte du jeu voir que la boite est vide être dégoutée 👍 merci,RANDOM,,,,
1058070,"@AmazonHelp order no 408-3911896-2329100. Chose Prime, promising delivery in 2-4 days, but delivery extended to 28th. Disappointed","order no 408-3911896-2329100. Chose Prime, promising delivery in 2-4 days, but delivery extended to 28th. Disappointed",RANDOM,,,,
1205007,@115821 where's my package smh,where's my package smh,DELIVERY_TRACKING,0.5151048898696899,,,
2847336,"Ordered a new sd card from @115830  and it charged me twice, great 😑","Ordered a new sd card from and it charged me twice, great 😑",UNEXPECTED_CHARGE,0.5363905429840088,,,
255735,"@AmazonHelp just got an email that you guys changed an email for one of my accounts, which I didn’t put the request in for Someone hacked it","just got an email that you guys changed an email for one of my accounts, which I didn’t put the request in for Someone hacked it",ACCOUNT_SECURITY,0.6625292897224426,,,
320381,"@AmazonHelp Yes I have reported, But what about my order which is supposed to be delivered on 6th Oct with #PRIME....#3DAYSDELAY","Yes I have reported, But what about my order which is supposed to be delivered on 6th Oct with #PRIME....#3DAYSDELAY",ORDER_STATUS,0.6741188764572144,,,
2216878,@AmazonHelp Was eligible for a cashback under SbI cashback offer back in August. Didn't receive yet,Was eligible for a cashback under SbI cashback offer back in August. Didn't receive yet,CASHBACK,0.7293328046798706,,,
497361,"@AmazonHelp @AmazonHelp @115850 
Still nothing!
Just a customary 'we'll get back to you' response and leave the customer waiting for nothing",Still nothing! Just a customary 'we'll get back to you' response and leave the customer waiting for nothing,RANDOM,,,,
1406568,"@AmazonHelp On that link on order was found ...
I returned item on 27 sept 2017",On that link on order was found ... I returned item on 27 sept 2017,MISSING_ITEM,0.6923762559890747,,,
2882533,In the last 24 hours I've had my bank details stolen and used in association with an amazon prime account the response from @115821 and @33924 has been disgusting.,In the last 24 hours I've had my bank details stolen and used in association with an amazon prime account the response from and has been disgusting.,ACCOUNT_SECURITY,0.6672195196151733,,,
438707,I’d like to know what the hell is going on with my @115821 order!,I’d like to know what the hell is going on with my order!,ORDER_STATUS,0.6988049149513245,,,
1657848,@115850 where is my refund for a Oct11 return,where is my refund for a Oct11 return,REFUND_STATUS,0.8730360269546509,,,
915935,@115850 My Order id: 403-6019015-9546740.I still haven't received the product but it says that the product has been delivered. Pls help,My Order id: 403-6019015-9546740.I still haven't received the product but it says that the product has been delivered. Pls help,MISSING_ITEM,0.7270350456237793,,,
1079075,@AmazonHelp I just found out today that my account was hacked and the email address was changed. Is there anyway to get it back?,I just found out today that my account was hacked and the email address was changed. Is there anyway to get it back?,ACCOUNT_SECURITY,0.7455847263336182,,,
2780555,... what am I paying amazon prime for...  when will my figs be free... https://t.co/x6tXnCa7SU,... what am I paying amazon prime for... when will my figs be free...,RANDOM,,,,
2686420,"@AmazonHelp i already have asked for refund ,... and there is no option to update status (only option available is to cancel the return )","i already have asked for refund ,... and there is no option to update status (only option available is to cancel the return )",REFUND_STATUS,0.7112926244735718,,,
1745470,Why was I charged $1 for starting my 30 day @115821 prime trial? @AmazonHelp,Why was I charged $1 for starting my 30 day prime trial?,UNEXPECTED_CHARGE,0.5087580680847168,,,
420058,"@AmazonHelp ich warte seit dem 4.10 auf eine Lieferung. Am 8.10 wurde sie durch einen Mitarbeiter verschoben, wann bekomme ich mein Paket?","ich warte seit dem 4.10 auf eine Lieferung. Am 8.10 wurde sie durch einen Mitarbeiter verschoben, wann bekomme ich mein Paket?",DELIVERY_DELAY,0.7249163389205933,,,
80798,@115850 item not received for order 406-1844716-6230753 Status is showing delivered . Have also received SMS mentioning item delivered. Kindly address urgently.,item not received for order 406-1844716-6230753 Status is showing delivered . Have also received SMS mentioning item delivered. Kindly address urgently.,MISSING_ITEM,0.7006767392158508,,,
1380576,@AmazonHelp It’s been replaced once (the 1st time) and “updated” the 2nd. It won’t even turn on now. It’s fully charged.,It’s been replaced once (the 1st time) and “updated” the 2nd. It won’t even turn on now. It’s fully charged.,UNEXPECTED_CHARGE,0.487209290266037,,,
2974887,@115821 #help I had a package delivered today and my item was broken what do I do?,#help I had a package delivered today and my item was broken what do I do?,WRONG_ITEM_RECEIVED,0.6045916676521301,,,
420663,"@AmazonHelp Sir it's been more than 2 days I am trying to know the status of my order even today no action is taken, its been more than 2 days now","Sir it's been more than 2 days I am trying to know the status of my order even today no action is taken, its been more than 2 days now",ORDER_STATUS,0.7242743372917175,,,
1525009,"Guess I get to report a lost package to @115821. Since moving to Queen Anne, amazon shipping has been terrible.","Guess I get to report a lost package to . Since moving to Queen Anne, amazon shipping has been terrible.",RANDOM,,,,
382336,@AmazonHelp IT'S BEEN ALMOST A MONTH AND I STILL STRUGGLING WITH A REFUND U OFFERED ME BC MY ACCOUNT WAS HACKED. NO ONE IS CONTACTING ME.,IT'S BEEN ALMOST A MONTH AND I STILL STRUGGLING WITH A REFUND U OFFERED ME BC MY ACCOUNT WAS HACKED. NO ONE IS CONTACTING ME.,ACCOUNT_SECURITY,0.7456687688827515,,,
192322,@AmazonHelp I am not able to cancel my order..plz help,I am not able to cancel my order..plz help,ORDER_CANCELLATION,0.8074752688407898,,,
643285,@115821 hey buddies i am missing a package :(,hey buddies i am missing a package :(,DELIVERY_NOT_RECEIVED,0.7801603078842163,,,
2961700,So I'm guessing @118706 delivered my @115821 package to someone elses house.  Shows delivered yesterday but it never arrived.,So I'm guessing delivered my package to someone elses house. Shows delivered yesterday but it never arrived.,DELIVERY_NOT_RECEIVED,0.6998766660690308,,,
834399,"@115850 @AmazonHelp @115821 Order:408-4742078-0005944 I HAVE NOT RECEIVED MY PRODUCT &amp; BUT STATUS IS ""DELIVERED"" I'M DISHEARTENED WITH 1/2","Order:408-4742078-0005944 I HAVE NOT RECEIVED MY PRODUCT and BUT STATUS IS ""DELIVERED"" I'M DISHEARTENED WITH 1/2",MISSING_ITEM,0.7115978002548218,,,
1544601,"始めて架空請求にひっかかりそうになった(^-^;
Amazonという名前に安心しきって電話してもうた。
対応が違和感あったので
途中で気づいて電話切ったものの
着歴と名前、都道府県、生年月日まで言ってしまったヾ(ﾟдﾟ;)ちょっと焦る。
皆様もこのSMにはお気をつけ下さい。 https://t.co/Nb1wxHJ4QJ",始めて架空請求にひっかかりそうになった(^-^; Amazonという名前に安心しきって電話してもうた。 対応が違和感あったので 途中で気づいて電話切ったものの 着歴と名前、都道府県、生年月日まで言ってしまったヾ(ﾟдﾟ;)ちょっと焦る。 皆様もこのSMにはお気をつけ下さい。,RANDOM,,,,
792107,@115850  My order is not being placed yet expected date was 10th of Oct. Will you going to do something?,My order is not being placed yet expected date was 10th of Oct. Will you going to do something?,ORDER_STATUS,0.6676102876663208,,,
2616400,"@AmazonHelp Le suivi dit qu'une date de livraison est en attente, que je recevrais un mail pour m'informer de la livraison.","Le suivi dit qu'une date de livraison est en attente, que je recevrais un mail pour m'informer de la livraison.",DELIVERY_DELAY,0.6831710338592529,,,
1565885,"@115850  Returned an order of ₹689. Refund is partially done, although status says that refund started on Oct24.","Returned an order of ₹689. Refund is partially done, although status says that refund started on Oct24.",REFUND_STATUS,0.7457691431045532,,,
2360459,"@AmazonHelp Really, whats the point of paying for prime when i cant gave my packages delivered on time?","Really, whats the point of paying for prime when i cant gave my packages delivered on time?",RANDOM,,,,
789761,@AmazonHelp Please check return policy again. Return is possible if product is different from what was ordered. isn't it ?,Please check return policy again. Return is possible if product is different from what was ordered. isn't it ?,RETURN_REPLACEMENT,0.6024671792984009,,,
1126683,@AmazonHelp Thanks!,Thanks!,RANDOM,,,,
1149835,@AmazonHelp Then give me the link where I can track returned product .,Then give me the link where I can track returned product .,RETURN_REPLACEMENT,0.535497784614563,,,
2752060,"@AmazonHelp Tonight, the delivery was marked as being unable to be delivered--I received no phone call from the Amazon # in Washington or any call from the driver using the callbox.","Tonight, the delivery was marked as being unable to be delivered--I received no phone call from the Amazon # in Washington or any call from the driver using the callbox.",DELIVERY_DRIVER_ISSUE,0.6046454310417175,,,
115862,"@AmazonHelp I am still having this problem... can't get anything, and I mean anything, delivered until Monday. So much for Prime delivery.","I am still having this problem... can't get anything, and I mean anything, delivered until Monday. So much for Prime delivery.",RANDOM,,,,
721732,"@AmazonHelp Replacement at no charge, keep the existing defective item for a 20% discount, or a full refund. I need the item so I opted for replacement.","Replacement at no charge, keep the existing defective item for a 20% discount, or a full refund. I need the item so I opted for replacement.",RETURN_REPLACEMENT,0.6327012181282043,,,
351477,@AmazonHelp Thanks for your response. I'm refunded only ₹679 for a total price of ₹799 which I paid. Not sure why.,Thanks for your response. I'm refunded only ₹679 for a total price of ₹799 which I paid. Not sure why.,REFUND_STATUS,0.7097492218017578,,,
490530,@AmazonHelp order number 111-0914388-7983449 canceled one of 3 items &amp; haven't received a refund on my card for the canceled item?,order number 111-0914388-7983449 canceled one of 3 items and haven't received a refund on my card for the canceled item?,MISSING_ITEM,0.6988642811775208,,,
2940219,@AmazonHelp hi. I have ordered an item with was split into 2 deliveries. I seem to have been charged once for the full cost of the item and then a second charge for the second part of the delivery.,hi. I have ordered an item with was split into 2 deliveries. I seem to have been charged once for the full cost of the item and then a second charge for the second part of the delivery.,UNEXPECTED_CHARGE,0.47800713777542114,,,
695120,@AmazonHelp November 22,November 22,RANDOM,,,,
1563543,"@AmazonHelp We had a missed delivery on Friday, driver must have ignored delivery instructions. Now we have been given a delivery date of Wednesday.","We had a missed delivery on Friday, driver must have ignored delivery instructions. Now we have been given a delivery date of Wednesday.",DELIVERY_DRIVER_ISSUE,0.6531515121459961,,,
2378231,@AmazonHelp amount still not refunded. https://t.co/KpX2H3pe3q,amount still not refunded.,CASHBACK,0.6505693793296814,,,
751710,Hey @AmazonHelp @115821 my refund wasn't fully processed. How do I fix this if I can't return the product I never received?,Hey my refund wasn't fully processed. How do I fix this if I can't return the product I never received?,REFUND_STATUS,0.7306913137435913,,,
318240,@115850  order no 406-0148529-7682714   ....  I paid with Amazon pay..  Stil did not receive the 15 % cashback,order no 406-0148529-7682714 .... I paid with Amazon pay.. Stil did not receive the 15 % cashback,RANDOM,,,,
806328,@AmazonHelp @312151 I’m still waiting for my order that should have been delivered on the 10th,I’m still waiting for my order that should have been delivered on the 10th,ORDER_STATUS,0.6553142070770264,,,
2905165,"@AmazonHelp I returned an item, was refunded the money and now I get a notice saying I was charged and the item was not returned?? What's happening??","I returned an item, was refunded the money and now I get a notice saying I was charged and the item was not returned?? What's happening??",WRONG_ITEM_RECEIVED,0.6139078140258789,,,
128829,@AmazonHelp @115850 Played every quiz but still till date not a single winner name came out. Transparency is not there. You should publish name on your Twitter account @AmazonHelp @115850 if its not just a publicity stunt and advertising idea,Played every quiz but still till date not a single winner name came out. Transparency is not there. You should publish name on your Twitter account if its not just a publicity stunt and advertising idea,RANDOM,,,,
749688,@AmazonHelp delivery 1 delivered to the wrong street. Delivery 2 the same day not delivered at all. #poorservice,delivery 1 delivered to the wrong street. Delivery 2 the same day not delivered at all. #poorservice,DELIVERY_DRIVER_ISSUE,0.6183686256408691,,,
21407,@AmazonHelp I received product with torn package with clear damage however small though. Proper care was not taken while delivering. And now if I replace product it will take 5-7 days atleast which I can not afford. I have no option but to keep it and suffer due to bad practise in delivery.,I received product with torn package with clear damage however small though. Proper care was not taken while delivering. And now if I replace product it will take 5-7 days atleast which I can not afford. I have no option but to keep it and suffer due to bad practise in delivery.,PRODUCT_ISSUE,0.559303879737854,,,
1324520,@AmazonHelp I purchased something yesterday but then I noticed on my bank statement I was also charged one pound on its own. why?,I purchased something yesterday but then I noticed on my bank statement I was also charged one pound on its own. why?,UNEXPECTED_CHARGE,0.4935227334499359,,,
331296,@115850 Please clarify on below encircled updates for my package tracker..very strange https://t.co/EL0f1Voq2V,Please clarify on below encircled updates for my package tracker..very strange,DELIVERY_TRACKING,0.6807514429092407,,,
577124,@115850 i ordered a product got wrong product still my refund not done 1month passed,i ordered a product got wrong product still my refund not done 1month passed,WRONG_ITEM_RECEIVED,0.6162514686584473,,,
2902500,@AmazonHelp hola! Me habéis cobrado el mismo pedido dos veces. Quiero una solución,hola! Me habéis cobrado el mismo pedido dos veces. Quiero una solución,UNEXPECTED_CHARGE,0.5290058255195618,,,
2766929,"Your delivery driver left packages outside my flat door the other day, for anyone to take. Can someone sort this out? He never delivers safely to our building! @AmazonHelp","Your delivery driver left packages outside my flat door the other day, for anyone to take. Can someone sort this out? He never delivers safely to our building!",DELIVERY_DRIVER_ISSUE,0.6089085936546326,,,
527631,@115850 received a broken item in my order. Asked for replacement 2dayd back. No progress yet. This isn't the way customers should be handled. #badshopping@amazon,received a broken item in my order. Asked for replacement 2dayd back. No progress yet. This isn't the way customers should be handled. #badshopping,PRODUCT_ISSUE,0.5313130617141724,,,
1190156,@AmazonHelp You missed by  lot. Today's the delivery date. Package hasn't  shown any movement in ~36 hrs.,You missed by lot. Today's the delivery date. Package hasn't shown any movement in ~36 hrs.,DELIVERY_DELAY,0.70674729347229,,,
1216274,I was supposed to get a package almost a month ago &amp; it still has not showed. Help! @115821 @134682 @AmazonHelp @81,I was supposed to get a package almost a month ago and it still has not showed. Help!,DELIVERY_NOT_RECEIVED,0.7781028747558594,,,
735006,@AmazonHelp please check my DM about package tracking.,please check my DM about package tracking.,DELIVERY_TRACKING,0.8286037445068359,,,
689478,@115850 struggling to find how to get product warranty replacement for my order,struggling to find how to get product warranty replacement for my order,RETURN_REPLACEMENT,0.5403963923454285,,,
932706,@115850 hello. I have a problem with my order. https://t.co/HeLe3Abxeq,hello. I have a problem with my order.,ORDER_STATUS,0.6789487600326538,,,
