customer_tweet_id,customer_text,candidate_intent,similarity,human_intent,difficulty,notes
2686573,@AmazonHelp I was supposed to receive a package yesterday and it never arrived. Now it’s showing it was delivered at 11:30 pm last night but it was not. How do I find out where my package is?,DELIVERY_NOT_RECEIVED,0.7126486301422119,DELIVERY_NOT_RECEIVED,EASY,Delivered but not received
351126,@AmazonHelp I got my order. Thanks,ORDER_STATUS,0.676861047744751,OTHER,MESSY,Simple acknowledgement
1731611,@115830 @AmazonHelp Can't get into my account. Password reset email code not being received inbox or spam. Help please.,ACCOUNT_ACCESS,0.7193155288696289,ACCOUNT_ACCESS,EASY,Login/password-reset problem
806328,@AmazonHelp @312151 I’m still waiting for my order that should have been delivered on the 10th,ORDER_STATUS,0.6553142070770264,DELIVERY_DELAY,EASY,Expected delivery date has passed
1460524,@AmazonHelp Why am I not able to cancel a delivery??,DELIVERY_DRIVER_ISSUE,0.6035251617431641,,,
928315,I have spend 31k on a product and i get a defective one? @115850 @AmazonHelp &amp; no replacement for it? https://t.co/Rr1d7IHS8P,PRODUCT_ISSUE,0.6874707937240601,DELIVERY_NOT_RECEIVED,EASY,Product/package not received despite delivered status
1385298,"Hi @115830
My package has missed two delivery dates but is now refundable if late by a further 10 months? Also Aug 10th isn't a Saturday? https://t.co/YGr1AdoFt3",DELIVERY_DELAY,0.7551268339157104,DELIVERY_TRACKING,EASY,Carrier tracking and Amazon status disagree
1048775,Another failed delivery from @117795 Getting fed up with this as have lost count of the number of deliveries that have failed,DELIVERY_DRIVER_ISSUE,0.6111370921134949,ACCOUNT_ACCESS,EASY,Cannot sign in; password rejected
1401461,@115821 so a package was supposed to be delivered today. Tracking last shows it left on Thursday but nothing since and package not at home any ideas?,DELIVERY_TRACKING,0.6102372407913208,ACCOUNT_SECURITY,EASY,Account compromise/fraud accusation
1283811,@AmazonHelp product delivered not up to the quality standard. Not expected this quality. Want to return! Please help,PRODUCT_ISSUE,0.5239197611808777,MISSING_ITEM,BOUNDARY,One item never arrived; refund is secondary
685683,"@115830 Now I can't get into my account at all, you're a bunch of thieving Ba****ds!",ACCOUNT_ACCESS,0.6618744134902954,REFUND_STATUS,EASY,Asking about refund initiation
1205000,@AmazonHelp Just get my package it was suppose to be here today but oh no,DELIVERY_NOT_RECEIVED,0.6899045705795288,OTHER,MESSY,Complaint without a clearly supported operational intent
1391145,"@AmazonHelp You have charged me twice to two items, my bank confirmed it, I gave the codes to you but still you're denying it. Unbelievable.",UNEXPECTED_CHARGE,0.5766656398773193,OTHER,MESSY,Synchronization/account feature issue outside taxonomy
2042074,@AmazonHelp Yes but the bank says you have double charged but you refuse to acknowledge that or talk to them. This has been happening frequently.,UNEXPECTED_CHARGE,0.5467467308044434,ORDER_CANCELLATION,EASY,Asking why order was cancelled
1595329,@AmazonHelp last month my card was charged for prume when even though its canceled and it did it again this month,UNEXPECTED_CHARGE,0.49905717372894287,DELIVERY_DELAY,EASY,Explicitly says delivery date is delayed
2847336,"Ordered a new sd card from @115830  and it charged me twice, great 😑",UNEXPECTED_CHARGE,0.5363905429840088,UNEXPECTED_CHARGE,BOUNDARY,Charge during presumed trial period
527631,@115850 received a broken item in my order. Asked for replacement 2dayd back. No progress yet. This isn't the way customers should be handled. #badshopping@amazon,PRODUCT_ISSUE,0.5313130617141724,OTHER,MESSY,No clear support request
1201193,"Ummmm as an @115821 prime member, I’m highly disappointed that my shipping time has been extended😒😒",RANDOM,,REFUND_STATUS,EASY,Refund processing status
320381,"@AmazonHelp Yes I have reported, But what about my order which is supposed to be delivered on 6th Oct with #PRIME....#3DAYSDELAY",ORDER_STATUS,0.6741188764572144,ACCOUNT_ACCESS,BOUNDARY,Vague account trouble; access issue implied
467369,"@226254 @115821 Yep, I’ve definitely noticed more delayed packages in the last few months.  Had one today that was supposed to arrive but didn’t.",DELIVERY_DELAY,0.6851603984832764,REFUND_STATUS,BOUNDARY,Refund promised but hasn't happened
422037,@115850 hey where is my refund??,REFUND_STATUS,0.848525881767273,ORDER_STATUS,EASY,Asking about order history/status
2360459,"@AmazonHelp Really, whats the point of paying for prime when i cant gave my packages delivered on time?",RANDOM,,OTHER,MESSY,Seller context without actionable supported intent
2142881,"@AmazonHelp Yes, I already checked, so Is there anyway I can get the money back and get acces to my account",CASHBACK,0.6675018072128296,RETURN_REPLACEMENT,EASY,Explicit return request
2688064,@AmazonHelp There’s no card thingy so don’t know who the carrier is... it’s not with a neighbour and not in my ‘safe place’... there wasn’t even a knock on the door to attempt to deliver it!,RANDOM,,OTHER,MESSY,Manufacturer hasn't replied; insufficient context
1545998,@AmazonHelp I've sent the details. Please just cancel the order. It's not worth all the hassle and waste of time I'm going through for it.,ORDER_CANCELLATION,0.7672308683395386,DELIVERY_TRACKING,EASY,Tracking details
385364,@AmazonHelp what is the point in having delivery instructions if your drivers ignores them?,DELIVERY_DRIVER_ISSUE,0.6455733776092529,OTHER,MESSY,Generic follow-up with insufficient context
128829,@AmazonHelp @115850 Played every quiz but still till date not a single winner name came out. Transparency is not there. You should publish name on your Twitter account @AmazonHelp @115850 if its not just a publicity stunt and advertising idea,RANDOM,,ORDER_CANCELLATION,BOUNDARY,Customer is being asked to cancel after delivery-date changes
2855134,"uh amazon charged me twice for the same item, what d0",UNEXPECTED_CHARGE,0.5401960015296936,PRODUCT_ISSUE,BOUNDARY,Product problem; resolution delay is secondary
2460018,@115850 Not credited 99 cashback for Jio 459 recharge,CASHBACK,0.6549954414367676,ORDER_STATUS,EASY,Explicitly asks order status
56932,@115850 How can refunds this my money https://t.co/vzd9YnpQ6U,REFUND_STATUS,0.8628394603729248,REFUND_STATUS,EASY,Refund amount doesn't match purchase price
2216878,@AmazonHelp Was eligible for a cashback under SbI cashback offer back in August. Didn't receive yet,CASHBACK,0.7293328046798706,ACCOUNT_ACCESS,EASY,Cannot log into account
80798,@115850 item not received for order 406-1844716-6230753 Status is showing delivered . Have also received SMS mentioning item delivered. Kindly address urgently.,MISSING_ITEM,0.7006767392158508,ORDER_CANCELLATION,EASY,Order cancellation issue
314242,@115850 Pathetic service! Its been 10 days to receive my order still cash back isn't received. No call connect in Customer Care,CASHBACK,0.6557906270027161,PRODUCT_ISSUE,EASY,Defective product; exchange requested
1695,@115821 my order hasn’t arrived (it was due 14th October). Can you help?,MISSING_ITEM,0.7242395281791687,ACCOUNT_SECURITY,EASY,Attempted account compromise
1041740,Hey @115821 thanks for locking my account. Now I can't login to get customer service to unlock my account. #fail,ACCOUNT_ACCESS,0.7743327617645264,OTHER,MESSY,Invoice-copy request outside taxonomy
290429,"@115821 is awesome. They made sure I got my order on time, despite saying it would be delayed. Maybe awesome customer service is the real reason they are killing retail.",RANDOM,,ORDER_STATUS,EASY,Asking to check order details
2662261,@AmazonHelp I was Queen of Hearts for the weekend. And I'll be a mermaid for Halloween night 😉,RANDOM,,ACCOUNT_ACCESS,EASY,Unable to log in
985034,@AmazonHelp My refund is still not done,REFUND_STATUS,0.8565865755081177,CASHBACK,EASY,Cashback not received
2929564,"@115850 where is my order? Tracking details not updated for last 12 hrs guaranteed to be delivered today
@AmazonHelp",DELIVERY_TRACKING,0.5512573719024658,ORDER_CANCELLATION,EASY,Explicit cancellation
2940219,@AmazonHelp hi. I have ordered an item with was split into 2 deliveries. I seem to have been charged once for the full cost of the item and then a second charge for the second part of the delivery.,UNEXPECTED_CHARGE,0.47800713777542114,PRODUCT_ISSUE,BOUNDARY,Broken product; replacement secondary
512452,Ordered from @115821 and I get a delivery of an empty box. #Frustrated,MISSING_ITEM,0.6981051564216614,PRODUCT_ISSUE,EASY,Replaced product still doesn't work
39558,"I got my refund from @115821 for my copy of odyssey, but was hit with a restocking fee because their delivery people can't do their job.",REFUND_STATUS,0.7126843929290771,OTHER,MESSY,No actionable intent
1216274,I was supposed to get a package almost a month ago &amp; it still has not showed. Help! @115821 @134682 @AmazonHelp @81,DELIVERY_NOT_RECEIVED,0.7781028747558594,DELIVERY_TRACKING,EASY,Explicit tracking number/status
2319449,"@AmazonHelp I need some information regarding a package I'm awaiting delivery for. Online it says it's final delivery attempt was yesterday, but I've had no email confirmation of this and I really need it delivered today!! Please help!",DELIVERY_DELAY,0.7085697650909424,RETURN_REPLACEMENT,BOUNDARY,Returned item/order; return context primary
56859,.@115821 why is my account being hacked like every week now...! https://t.co/zToW3sG9CC,ACCOUNT_SECURITY,0.783339262008667,UNEXPECTED_CHARGE,EASY,Explicit duplicate charge
503442,"@115821 Crappy delivery experience today.  Took a half day off of work for my scheduled, enhanced delivery and it still hasn't arrived and no one can tell me when it will.  Can you help?",DELIVERY_DELAY,0.6933429837226868,OTHER,MESSY,Generic thanks
1435688,"@AmazonHelp Bonjour, il s’agit d’un retour que je compte faire, pour un produit en cours de livraison.",RANDOM,,ORDER_CANCELLATION,EASY,Order cancelled unexpectedly
1093244,@115850 help me wrong product collected for return,WRONG_ITEM_RECEIVED,0.5993043780326843,PRODUCT_ISSUE,EASY,Product arrived damaged
790186,@AmazonHelp @115851 thanks a lot to you. I have received the product now which is defective..,PRODUCT_ISSUE,0.6664828062057495,DELIVERY_NOT_RECEIVED,BOUNDARY,Customer says product hasn't been received
2974887,@115821 #help I had a package delivered today and my item was broken what do I do?,WRONG_ITEM_RECEIVED,0.6045916676521301,ACCOUNT_SECURITY,EASY,Bank details stolen/used with account
255735,"@AmazonHelp just got an email that you guys changed an email for one of my accounts, which I didn’t put the request in for Someone hacked it",ACCOUNT_SECURITY,0.6625292897224426,DELIVERY_NOT_RECEIVED,EASY,Delivered but not received
2394957,"@AmazonHelp リプライありがとうございます！
普段代引きしかしたことが無かったので。
Amazonギフト券を使い購入すればいいのですね！分かりました。ありがとうございます！",RANDOM,,OTHER,MESSY,Simple acknowledgement
456530,"@AmazonHelp You messed up a delivery, offered free items as compensation then messed up that delivery and when I complained you withdrew the original compensatory offer",WRONG_ITEM_RECEIVED,0.5796570777893066,ACCOUNT_ACCESS,EASY,Login/password-reset problem
1127124,@AmazonHelp There is no point since no update is given to me regarding product. If it's damaged please let me know. I'm already emailing since few days https://t.co/fweFvcuUFX,PRODUCT_ISSUE,0.6737338900566101,DELIVERY_DELAY,EASY,Expected delivery date has passed
2780555,... what am I paying amazon prime for...  when will my figs be free... https://t.co/x6tXnCa7SU,RANDOM,,,,
1199049,"@115850 @AmazonHelp OrderNo 171-4833625-7391554 isn't delivered it's returning back to seller,Without any contact returning back.plz help",MISSING_ITEM,0.6998574733734131,,,
376282,@AmazonHelp I was ordered 2 no’s above item but I received only one short buy yesterday https://t.co/AmZ1uxwd0I,WRONG_ITEM_RECEIVED,0.5764381885528564,,,
1206903,Like SERIOUSLY!! @115850 need to up their standards .. Re. 1 discount on a 5999 item featured as lightning deal! https://t.co/mPOFSS8CPe,RANDOM,,,,
1388416,@115850 @AmazonHelp what’s this ? Damaged product ? https://t.co/NxdghrQxHK,PRODUCT_ISSUE,0.7152391672134399,,,
894658,@AmazonHelp: I received the item I sent back for a return in the same packaging/box/label that I gave to the person that picked it up. Please advise.,WRONG_ITEM_RECEIVED,0.6262611150741577,,,
707409,I still didn't received my amazon great Indian sale pay balance recharge cashback when I am gonna get it I was told that I will receive it by 10th October. @AmazonHelp,CASHBACK,0.6623409986495972,,,
181147,@AmazonHelp I can’t sign in to contact customer service. Password is correct. I tried to reset it. https://t.co/aGealFv1Id,ACCOUNT_ACCESS,0.668332576751709,,,
474394,@118919 i have not received any information nd doesn't pickup my product yet...product doesn't working... https://t.co/rH9WAwkYof,RANDOM,,,,
2962740,"@AmazonHelp sorry let me say that again in english, I cannot log in into my account even after reseting the password multiple times (i even got the captcha), please help I wanted to buy something to get the 1st",ACCOUNT_ACCESS,0.6839590072631836,,,
2124740,@AmazonHelp Im sick to death of opening cases and sending emails. My account has been compromised. I was told it would be sorted after 48 hours. It is now longer than this.,ACCOUNT_SECURITY,0.7025079727172852,,,
310552,@AmazonHelp yes its supposed to be delivered on the earliest next delivery tomorrow but still i find it insane that a driver can do this.,DELIVERY_DRIVER_ISSUE,0.6431933641433716,,,
1407658,@AmazonHelp Dear can u check my order detail my concern rais by me on 14/10/2017,ORDER_STATUS,0.6969360113143921,,,
2418658,@115821 @117795 seriously?? This is how you ship books? I’ve complained about this several times and u just won’t listen. This is appalling and a lack of customer service and lack of respect for books! https://t.co/lcZ1PhjVj8,RANDOM,,,,
460028,@AmazonHelp It’s not working still. It plays for a couple seconds then goes back to the start up screen,RANDOM,,,,
2322141,@AmazonHelp Not getting reply even after sending 2 reminders on email,RANDOM,,,,
380215,@AmazonHelp I was told refund is processed &amp; will be paid lin my account by 25th september. I also had email from customer service about the same.,REFUND_STATUS,0.723809003829956,,,
542118,"@AmazonHelp Yeah, but I cannot get a refund now so it does me no good.",CASHBACK,0.6717275381088257,,,
21045,Dearest @115850 this is not expected from you guys. This package was supposed to reach me by Fri. Havent yet got an update! https://t.co/QvgTdMpWUi,DELIVERY_NOT_RECEIVED,0.7018441557884216,,,
2154427,@AmazonHelp if i order a package would i be able to still have the tracker even though the package i ordered didnt arrive by the date it was estimated to arrive?,DELIVERY_TRACKING,0.6200286149978638,,,
915935,@115850 My Order id: 403-6019015-9546740.I still haven't received the product but it says that the product has been delivered. Pls help,MISSING_ITEM,0.7270350456237793,,,
1553833,"@115850 @118702 I've already contacted them, but it resulted with no solution for this as i can't transfer my money to bank",CASHBACK,0.6853241920471191,,,
806316,"@AmazonHelp Hi, I am still having no luck",RANDOM,,,,
338574,@AmazonHelp @117093 hi - I just ordered an unattended delivery and the driver called me screaming at me he can't get into bldg.,DELIVERY_DRIVER_ISSUE,0.6070655584335327,,,
1265262,@115850 I didn't received my Jio recharge cash back yet. @AmazonHelp could you please help me out that whether I'm eligible for cash back?,CASHBACK,0.6730549931526184,,,
1522607,"Really, @115821 This is how ur now making deliveries to my house?? Because I’m sure nobody could drive by and steal those.  @AmazonHelp https://t.co/Wj27QaqUkb",RANDOM,,,,
2260556,@AmazonHelp shipping delay. Is my package lost?,RANDOM,,,,
1559852,"@AmazonHelp 
I cancelled my amazon prime delivery in May, yet it’s still coming out my bank account now?",RANDOM,,,,
2298698,@AmazonHelp as I said no thanks. I'm happy to take my business elsewhere. You guys have abused the power too much.,RANDOM,,,,
2905165,"@AmazonHelp I returned an item, was refunded the money and now I get a notice saying I was charged and the item was not returned?? What's happening??",WRONG_ITEM_RECEIVED,0.6139078140258789,,,
248671,@AmazonHelp @115821 when are you going to ship my order to me please don’t make me cancel it 🙂 order 112-1151988-6640213,ORDER_CANCELLATION,0.8028284311294556,,,
1215784,@115850 very very poor service. My product has not been delivered and status is showing delivered. Sahi time pe dhokha diya hai amazon ne,RANDOM,,,,
318581,@115850 this is regarding my order# 171-5331733-1100309 which shows as delivered but in reality it's not delivered to me @1560,MISSING_ITEM,0.7078630328178406,,,
1099261,@115821 @115850  @AmazonHelp  #405-3161422-8924357 I was informed about the Guaranteed delivery yesterday and it never got delivered 1/2,DELIVERY_DRIVER_ISSUE,0.6043792366981506,,,
789761,@AmazonHelp Please check return policy again. Return is possible if product is different from what was ordered. isn't it ?,RETURN_REPLACEMENT,0.6024671792984009,,,
721732,"@AmazonHelp Replacement at no charge, keep the existing defective item for a 20% discount, or a full refund. I need the item so I opted for replacement.",RETURN_REPLACEMENT,0.6327012181282043,,,
1189461,Did not received my package @115850.,DELIVERY_NOT_RECEIVED,0.8185323476791382,,,
1883250,@AmazonHelp This has no relevance to my situation whatsoever can you cancel my order or refund me 206-5443447-3430701,ORDER_CANCELLATION,0.7590394616127014,,,
792107,@115850  My order is not being placed yet expected date was 10th of Oct. Will you going to do something?,ORDER_STATUS,0.6676102876663208,,,
1190156,@AmazonHelp You missed by  lot. Today's the delivery date. Package hasn't  shown any movement in ~36 hrs.,DELIVERY_DELAY,0.70674729347229,,,
132401,@AmazonHelp Should I cancel the order?,ORDER_CANCELLATION,0.8888972401618958,,,
577124,@115850 i ordered a product got wrong product still my refund not done 1month passed,WRONG_ITEM_RECEIVED,0.6162514686584473,,,
1589427,@AmazonHelp No the refund to my debit card failed so I was asked to provide bank informaiton for a bank transfer refund.,CASHBACK,0.6783727407455444,,,
2762732,@AmazonHelp https://t.co/RBJeNYxNJv using mobile app,RANDOM,,,,
2135663,@AmazonHelp Didn't received my package today,DELIVERY_NOT_RECEIVED,0.8344742655754089,,,
2766929,"Your delivery driver left packages outside my flat door the other day, for anyone to take. Can someone sort this out? He never delivers safely to our building! @AmazonHelp",DELIVERY_DRIVER_ISSUE,0.6089085936546326,,,
852721,@115850 @AmazonHelp I got my refund today. Missed all deals. Worst experience so far.,REFUND_STATUS,0.7241240739822388,,,
1330254,"@AmazonHelp hace varias semanas recibí un email diciendo que me reembolsarían el dinero de una devolución. Casi un mes y sin noticias, el reembolso no se ha producido, qué hago?",REFUND_STATUS,0.7161440849304199,,,
2394485,"@AmazonHelp Hi, I've gotten in contact with support several times this week about my payment being declined for a game I preordered and now I'm starting to think I'm not even going to get that or any of the preorder bonuses.",RANDOM,,,,
1458010,"@AmazonHelp my package went from 2 day delivery to 6 day cus of a ""delay."" Twice Ive used prime shipping and haven't gotten things on time 😒",DELIVERY_DELAY,0.719322144985199,,,
448256,"@AmazonHelp Thankyou. Turns out delivery is late, should be due 1-4 Dec. Disappointing",DELIVERY_DELAY,0.7765110731124878,,,
1375327,@AmazonHelp my package that was to arrive today still says out for delivery-it’s 930pm. Is it coming tonight? Need it for tomorrow.,DELIVERY_DELAY,0.7405258417129517,,,
1521744,@AmazonHelp My order details https://t.co/M1YcMAPXYm,ORDER_STATUS,0.7612875699996948,,,
295322,@115830 I wish to complain about the late delivery of my package.  Why is there not an email on your website to contact you about this?,DELIVERY_DELAY,0.7212988138198853,,,
2679195,@753881 disappointed in @115821 bought the regrip and this is how I received it. As you can see this is useless.  #sadface #nogrip https://t.co/l1OlcIodpZ,WRONG_ITEM_RECEIVED,0.629851222038269,,,
1371844,@AmazonHelp @115821 how did you guys manage to ship me the wrong item twice ! Pathetic if you ask me,WRONG_ITEM_RECEIVED,0.5764337182044983,,,
571808,@115850 I have not getten my cashback offer that was purchase on 12.08.2017,CASHBACK,0.8155317306518555,,,
347171,"Same product, different @115821 packaging method. #fail https://t.co/nk3nqSkj12",PRODUCT_ISSUE,0.5380042791366577,,,
2281442,@115830 be nice if the delivery driver read the address they should deliver to before failing a delivery attempt. Now the gift I’ve sent may never be received due to the driver!,DELIVERY_DRIVER_ISSUE,0.6436331272125244,,,
1188146,@AmazonHelp I placed the order on https://t.co/ySe8JgJ0ke,ORDER_STATUS,0.7258613109588623,,,
250568,@115821 I had a package that supposedly was delivered today and sign by me? But  i never receive the package wth so who lying?,DELIVERY_NOT_RECEIVED,0.6938828825950623,,,
4837,"@AmazonHelp アカウント凍結して不正アクセスを調べてもらうことになりました。
ありがとうございました。",ACCOUNT_SECURITY,0.6969544887542725,,,
845691,@133929 @120169 @115821 @AmazonHelp  My amazon package gone missing Aramex response is poor. What are my options? Tracking : 1760858890,DELIVERY_TRACKING,0.5223656892776489,,,
1563543,"@AmazonHelp We had a missed delivery on Friday, driver must have ignored delivery instructions. Now we have been given a delivery date of Wednesday.",DELIVERY_DRIVER_ISSUE,0.6531515121459961,,,
1096704,"@AmazonHelp I was charged 3 times for a single order, how can I resolve this?",UNEXPECTED_CHARGE,0.6525615453720093,,,
737987,"@AmazonHelp Pickup of the product is planned after several failed attempt and on 8th Oct it was done, instead of refund now again same product is resent",RETURN_REPLACEMENT,0.5388196706771851,,,
2823950,Oye @116875 ( o @122342 ) me están haciendo dobles cargos en la tarjeta después de 12hrs de la compra. Me pasó esta semana con 3 pedidos y ahorita ya es la 4ta vez.,UNEXPECTED_CHARGE,0.5071385502815247,,,
497361,"@AmazonHelp @AmazonHelp @115850 
Still nothing!
Just a customary 'we'll get back to you' response and leave the customer waiting for nothing",RANDOM,,,,
500868,@AmazonHelp I have been in touch. It was suggested that it was someone I know incurring the charges which has been confirmed that is not the case. I still continue to be charged and have heard nothing about a refund of the stolen money,UNEXPECTED_CHARGE,0.5425763130187988,,,
695120,@AmazonHelp November 22,RANDOM,,,,
1604993,@AmazonHelp hi I ordered a product through prime yesterday and it says it will be late but the tracking info says it is at my local depot??,DELIVERY_TRACKING,0.5225156545639038,,,
1249434,@AmazonHelp 先ほどご連絡させていただきました！わざわざご丁寧にありがとうございます,RANDOM,,,,
1126683,@AmazonHelp Thanks!,RANDOM,,,,
832935,"@AmazonHelp 親切に有りがうございます。
幸いURLを踏まずに注文履歴を確認したので大丈夫でした。",RANDOM,,,,
1385726,@AmazonHelp I need a replacement since i got in a deal. But its out of stock now.,RETURN_REPLACEMENT,0.5393072366714478,,,
1384135,"@AmazonHelp Got the email and it tells me to go to the account and follow instructions, but i cant access to the account. Need help!",ACCOUNT_ACCESS,0.6858652830123901,,,
1224544,@115821 tengo que cancelar una orden que demoró más de lo acordado. ¿Cómo hago?,ORDER_CANCELLATION,0.7678940892219543,,,
897483,"@AmazonHelp my account was hacked without going to my email, Please get back to me",ACCOUNT_SECURITY,0.8209516406059265,,,
133731,@AmazonHelp Mein Paket ist heute wieder nicht in Zustellung.,DELIVERY_NOT_RECEIVED,0.7996626496315002,,,
503476,Two delayed packages from @115821 this week and their customer support is a joke. One of the packages is needed to be delivered today for an early Christmas gift for this Sunday.,DELIVERY_DELAY,0.714713454246521,,,
2343961,@115850 @115821 There are rust &amp; Damaged in the charger https://t.co/Knt4tacLVa,PRODUCT_ISSUE,0.517227292060852,,,
526167,"@AmazonHelp No revision, all it states if that I do not receive my package by this Wednesday, to contact you all.",DELIVERY_NOT_RECEIVED,0.6957451105117798,,,
2969487,"@115821 I've had two packages that were ""delayed"" in the past month. I live 30 minutes from your warehouse, can I just come pick it up? #21stcenturyproblems",DELIVERY_DELAY,0.6896083354949951,,,
264788,@AmazonHelp Kindly check your records.,RANDOM,,,,
476908,@AmazonHelp But at least there should be option where I can return the product...33k is  worth for me...there should be some solution...,RETURN_REPLACEMENT,0.5676657557487488,,,
1883453,"@AmazonHelp This is the order details Order #
406-5285363-3619528. I want to cancel this order.",ORDER_CANCELLATION,0.8070628046989441,,,
1324520,@AmazonHelp I purchased something yesterday but then I noticed on my bank statement I was also charged one pound on its own. why?,UNEXPECTED_CHARGE,0.4935227334499359,,,
233552,"@115850 
I can't return a product as there is no such option, there's option for replacement only. But I am not satisfied with the product",RETURN_REPLACEMENT,0.7375032901763916,,,
2549844,"@AmazonHelp I'm using an iPhone 6. It doesn't really say anything, I just can't find the photos in the gallery after I upload",RANDOM,,,,
1770527,@AmazonHelp I can't chat because I can't login to my account. Please send me the phone number to call.,ACCOUNT_ACCESS,0.6524710655212402,,,
782539,@115850 kindly refund my money  order #404-9907668-2959526,REFUND_STATUS,0.7411527633666992,,,
1529943,3 livraisons de commandes @120533 Prime non livrées par @120535 alors que j'étais présent toute la journée ! WTF ?! https://t.co/VTIKKIXsP7,RANDOM,,,,
2926413,.@115821 @AmazonHelp should I expect receiving my order in this lifetime? https://t.co/kIHstcl8GU,ORDER_STATUS,0.6796101331710815,,,
2921382,"@AmazonHelp AMZL US

Thats what it says is the shipper. Shouldn't you know who the shipper is? Why should I have to do your job?",RANDOM,,,,
639485,"Today I was extremely disappointed by the delivery service of @115850 , I contacted 4-5 times to confirm not to deliver at #ShippingAddress , even though package went to that address only. Why you people accept if you can't fulfill things, #LearnToDeny",DELIVERY_DRIVER_ISSUE,0.6343804597854614,,,
1947060,@AmazonHelp Yes but it’s not a pending charge. Shows as charged on my card on Oct 2nd. Sent inquiry to @116016 on Oct 5 &amp; haven’t heard back,UNEXPECTED_CHARGE,0.5005596876144409,,,
1565885,"@115850  Returned an order of ₹689. Refund is partially done, although status says that refund started on Oct24.",REFUND_STATUS,0.7457691431045532,,,
1735163,@AmazonHelp I cannot get into my Amazon account. I’ve change my password about 3 times and I still can’t get into it.,ACCOUNT_ACCESS,0.6511894464492798,,,
15700,Hey @115850 @AmazonHelp I need an update on my refund! Can you help?,REFUND_STATUS,0.823403537273407,,,
749688,@AmazonHelp delivery 1 delivered to the wrong street. Delivery 2 the same day not delivered at all. #poorservice,DELIVERY_DRIVER_ISSUE,0.6183686256408691,,,
1648493,"@AmazonHelp I'm not going to do that, but fyi tracking information says a package is delivered, and it isn't. Again.",DELIVERY_TRACKING,0.6456990838050842,,,
855976,@AmazonHelp I've received an email about my refund saying it was an additional item and I won't be refunded. However I did pay for it?,REFUND_STATUS,0.7488486766815186,,,
13189,"Hi @AmazonHelp, I’ve purchased something via your app and it’s broken! How can I get it replaced?",PRODUCT_ISSUE,0.5201321840286255,,,
1274001,"@115850 , where is my package? https://t.co/DgvftEjwRL",DELIVERY_NOT_RECEIVED,0.7063481211662292,,,
351833,"@AmazonHelp hello, My package was out for delivery but now it is saying it is delayed because courier was unable to arrange delivery",DELIVERY_DELAY,0.8241747617721558,,,
1745470,Why was I charged $1 for starting my 30 day @115821 prime trial? @AmazonHelp,UNEXPECTED_CHARGE,0.5087580680847168,,,
276477,@115830 can you update me on my delivery that was already delayed and now even later than you said? https://t.co/4G95dHHymc,DELIVERY_DELAY,0.7474938631057739,,,
1369929,"@AmazonHelp Bonjour 👋
Alors ça dépend de quel SAV ? Par E-mail ? Sur le site internet ?",RANDOM,,,,
2273474,@AmazonHelp 出品者からの急なキャンセルでamazonギフト券での返金って、メール来てからそのままポイントとしてお金が入ってるんですか？それとも、ギフト券的なのが届くんですか？ https://t.co/v6lr2OQkoW,RANDOM,,,,
2972777,今更ながらアマゾンビデオで動画ダウンロードしておけば外でも通信量なしで観れるの気づいたので、昼休みとか利用してアニメ観よう。まずはメイドインアビス,RANDOM,,,,
1457343,@115850 guaranteed delivery gone wrong? Havent received my shipment yet even after paying more for immediate delivery! #help,DELIVERY_DRIVER_ISSUE,0.6840968728065491,,,
2685107,@AmazonHelp It’s on my amazon echo show,RANDOM,,,,
218113,@115821 I pre ordered Star Wars never got my beat code ?,RANDOM,,,,
2752060,"@AmazonHelp Tonight, the delivery was marked as being unable to be delivered--I received no phone call from the Amazon # in Washington or any call from the driver using the callbox.",DELIVERY_DRIVER_ISSUE,0.6046454310417175,,,
250025,@AmazonHelp My order I'd 403-1636958-1685135 which refund is still waiting,REFUND_STATUS,0.7867327928543091,,,
382336,@AmazonHelp IT'S BEEN ALMOST A MONTH AND I STILL STRUGGLING WITH A REFUND U OFFERED ME BC MY ACCOUNT WAS HACKED. NO ONE IS CONTACTING ME.,ACCOUNT_SECURITY,0.7456687688827515,,,
740386,"@AmazonHelp Oui mais pour ça je dois me connecter or vous avez supprimé mon mot de passe car quelqu'un a essayé de se connecter sur mon compte, merci",ACCOUNT_SECURITY,0.6305754780769348,,,
114434,@AmazonHelp thank you for loosing my bottle of whisky! Please explain how your drivers could not find my house exactly??,RANDOM,,,,
1150902,"Please, where's my order? Delivery was at 8pm yrstdy, got a text at 7:47p informing me of undelivered package @AmazonHelp  @115821 #URGENT",DELIVERY_NOT_RECEIVED,0.7011944055557251,,,
643285,@115821 hey buddies i am missing a package :(,DELIVERY_NOT_RECEIVED,0.7801603078842163,,,
2705739,@AmazonHelp Ordered something that never showed. Emailed the seller last Wednesday and still haven't heard back. Can you guys help get my money back?,MISSING_ITEM,0.7260052561759949,,,
425200,What happens when you order a Christian book off @115821 and they send you the Autobiography of Gucci Mane instead ?? Help ??,RANDOM,,,,
549327,"@AmazonHelp Nouvelle date de livraison estimée : 2 déc. - 6 déc. 
Nous sommes désolés que votre colis soit en retard. Si vous ne l’avez pas reçu d’ici le jeudi 7 décembre, veuillez revenir sur cette page pour voir les options qui s'offrent à vous.",DELIVERY_DELAY,0.6839194297790527,,,
